bottlecode,filtered,system,station,intent,lat,lon,groupname,datecollect,timecollect,watertype,depth_m,poresizeiffiltered_micron,ambientTF,experimenttype,methodcollect,sampleuser,recorduser,note,flag,dateentered
1490-98,F,Lake Red Bluff,3,Chl,31.986317,-103.981383,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1491-98,F,Lake Red Bluff,4,Chl,31.969367,-103.947133,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1492-98,F,Lake Red Bluff,4,Chl,31.969367,-103.947133,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1493-98,F,Lake Red Bluff,4,Chl,31.969367,-103.947133,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1494-98,F,Lake Red Bluff,5,Chl,31.9463,-103.942183,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1495-98,F,Lake Red Bluff,5,Chl,31.9463,-103.942183,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1496-98,F,Lake Red Bluff,5,Chl,31.9463,-103.942183,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1497-98,F,Lake Red Bluff,6,Chl,31.928883,-103.91895,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1498-98,F,Lake Red Bluff,6,Chl,31.928883,-103.91895,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1499-98,F,Lake Red Bluff,6,Chl,31.928883,-103.91895,flame,8/8/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1500-98,F,Lake Arrowhead,1,Chl,33.74623,-98.3876,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1501-98,F,Lake Arrowhead,1,Chl,33.74623,-98.3876,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1502-98,F,Lake Arrowhead,1,Chl,33.74623,-98.3876,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1503-98,F,Lake Arrowhead,2,Chl,33.68267,-98.4266,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1504-98,F,Lake Arrowhead,2,Chl,33.68267,-98.4266,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1505-98,F,Lake Arrowhead,2,Chl,33.68267,-98.4266,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1506-98,F,Lake Arrowhead,3,Chl,33.76283,-98.3658,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1507-98,F,Lake Arrowhead,3,Chl,33.76283,-98.3658,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1508-98,F,Lake Arrowhead,3,Chl,33.76283,-98.3658,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1509-98,F,Lake Arrowhead,4,Chl,33.70428,-98.3622,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1510-98,F,Lake Arrowhead,4,Chl,33.70428,-98.3622,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1511-98,F,Lake Arrowhead,4,Chl,33.70428,-98.3622,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1512-98,F,Lake Arrowhead,5,Chl,33.67108,-98.3864,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1513-98,F,Lake Arrowhead,5,Chl,33.67108,-98.3864,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1514-98,F,Lake Arrowhead,5,Chl,33.67108,-98.3864,flame,8/27/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1515-98,F,Lake Waco,1,Chl,31.5278,-97.23756,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1516-98,F,Lake Waco,1,Chl,31.5278,-97.23756,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1517-98,F,Lake Waco,1,Chl,31.5278,-97.23756,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1518-98,F,Lake Waco,2,Chl,31.59106,-97.2631,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1519-98,F,Lake Waco,2,Chl,31.59106,-97.2631,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1520-98,F,Lake Waco,2,Chl,31.59106,-97.2631,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1521-98,F,Lake Waco,3,Chl,31.57811,-97.22513,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1522-98,F,Lake Waco,3,Chl,31.57811,-97.22513,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
1523-98,F,Lake Waco,3,Chl,31.57811,-97.22513,flame,9/16/2022,,surfacewater,0.25,0.7,TRUE,none,grab,MAB,MAB,Chl Run 9.17.2022,,11/30/2022
0684-13,UF,Lake Bonham,BON1,DOC/DIC,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0686-13,UF,Lake Bonham,BON2,DOC/DIC,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0694-13,UF,Lake Bonham,BON3,DOC/DIC,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0692-13,UF,Lake Bonham,BON4,DOC/DIC,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0623-16,UF,Lake Bonham,BON1,UF bottle,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0624-16,UF,Lake Bonham,BON2,UF bottle,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0625-16,UF,Lake Bonham,BON3,UF bottle,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0626-16,UF,Lake Bonham,BON4,UF bottle,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0647-16,UF,Lake Bonham,BON1,F bottle,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0648-16,UF,Lake Bonham,BON2,F bottle,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0649-16,UF,Lake Bonham,BON3,F bottle,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0650-16,UF,Lake Bonham,BON4,F bottle,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0685-13,UF,Lake Bonham,BON1,tnp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0683-13,UF,Lake Bonham,BON1,tnp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0687-13,UF,Lake Bonham,BON2,tnp,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0688-13,UF,Lake Bonham,BON2,tnp,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0689-13,UF,Lake Bonham,BON3,tnp,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0690-13,UF,Lake Bonham,BON3,tnp,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0693-13,UF,Lake Bonham,BON4,tnp,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0694-13,UF,Lake Bonham,BON4,tnp,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0520-03,F,Lake Bonham,BON1,tdp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0525-03,F,Lake Bonham,BON1,tdp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0523-03,F,Lake Bonham,BON1,tdp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0533-03,F,Lake Bonham,BON2,tdp,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0274-14,F,Lake Bonham,BON2,tdp,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0538-03,F,Lake Bonham,BON2,tdp,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0537-03,F,Lake Bonham,BON3,tdp,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0522-03,F,Lake Bonham,BON3,tdp,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0277-14,F,Lake Bonham,BON3,tdnp,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0528-03,F,Lake Bonham,BON4,tdnp,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0524-03,F,Lake Bonham,BON4,tdnp,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0469-01,F,Lake Bonham,BON1,dnp/tdn,33.649117,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0220-12,F,Lake Bonham,BON1,dnp/tdn,33.649117,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0213-12,F,Lake Bonham,BON1,dnp/tdn,33.649117,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0218-12,F,Lake Bonham,BON2,dnp/tdn,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0211-12,F,Lake Bonham,BON2,dnp/tdn,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0214-12,F,Lake Bonham,BON2,dnp/tdn,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0221-12,F,Lake Bonham,BON3,dnp/tdn,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0470-01,F,Lake Bonham,BON3,dnp/tdn,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0471-01,F,Lake Bonham,BON3,dnp/tdn,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0459-01,F,Lake Bonham,BON4,dnp/tdn,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0467-01,F,Lake Bonham,BON4,dnp/tdn,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0472-01,F,Lake Bonham,BON4,dnp/tdn,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0771-01,F,Lake Bonham,BON1,ic,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0781-01,F,Lake Bonham,BON1,ic,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0811-01,F,Lake Bonham,BON1,ic,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0779-01,F,Lake Bonham,BON2,ic,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0803-01,F,Lake Bonham,BON2,ic,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0786-01,F,Lake Bonham,BON2,ic,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0808-01,F,Lake Bonham,BON3,ic,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0780-01,F,Lake Bonham,BON3,ic,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0810-01,F,Lake Bonham,BON3,ic,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0775-01,F,Lake Bonham,BON4,ic,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0809-01,F,Lake Bonham,BON4,ic,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0806-01,F,Lake Bonham,BON4,ic,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0667-13,UF,Lake Bonham,B1,DOC/DIC,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0668-13,UF,Lake Bonham,B2,DOC/DIC,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0673-13,UF,Lake Bonham,B3,DOC/DIC,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0676-13,UF,Lake Bonham,B4,DOC/DIC,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0677-13,UF,Lake Bonham,B5,DOC/DIC,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0682-13,UF,Lake Bonham,B6,DOC/DIC,33.649117,-96.148267,flame,7/15/2022,13:25,surface,0.25,,TRUE,none,grab,,MM,prev BON4,,11/30/2022
0627-16,UF,Lake Bonham,B1,UF bottle,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0628-16,UF,Lake Bonham,B2,UF bottle,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0629-16,UF,Lake Bonham,B3,UF bottle,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0630-16,UF,Lake Bonham,B4,UF bottle,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0631-16,UF,Lake Bonham,B5,UF bottle,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0632-16,UF,Lake Bonham,B6,UF bottle,33.649117,-96.148267,flame,7/15/2022,13:25,surface,0.25,,TRUE,none,grab,,MM,prev BON4,,11/30/2022
0641-16,UF,Lake Bonham,B1,F bottle,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0642-16,UF,Lake Bonham,B2,F bottle,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0643-16,UF,Lake Bonham,B3,F bottle,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0644-16,UF,Lake Bonham,B4,F bottle,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0645-16,UF,Lake Bonham,B5,F bottle,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0646-16,UF,Lake Bonham,B6,F bottle,33.649117,-96.148267,flame,7/15/2022,13:25,surface,0.25,,TRUE,none,grab,,MM,prev BON4,,11/30/2022
0665-13,UF,Lake Bonham,B1,tnp,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0666-13,UF,Lake Bonham,B1,tnp,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0669-13,UF,Lake Bonham,B2,tnp,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0670-13,UF,Lake Bonham,B2,tnp,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0671-13,UF,Lake Bonham,B3,tnp,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0672-13,UF,Lake Bonham,B3,tnp,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0675-13,UF,Lake Bonham,B4,tnp,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0695-13,UF,Lake Bonham,B4,tnp,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0678-13,UF,Lake Bonham,B5,tnp,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0679-13,UF,Lake Bonham,B5,tnp,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0680-13,UF,Lake Bonham,B6,tnp,33.649117,-96.148267,flame,7/15/2022,13:25,surface,0.25,,TRUE,none,grab,,MM,prev BON4,,11/30/2022
0681-13,UF,Lake Bonham,B6,tnp,33.649117,-96.148267,flame,7/15/2022,13:25,surface,0.25,,TRUE,none,grab,,MM,prev BON4,,11/30/2022
0527-03,F,Lake Bonham,B1,tdp,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0526-03,F,Lake Bonham,B1,tdp,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0535-03,F,Lake Bonham,B1,tdp,33.66265,-96.16425,flame,7/15/2022,12:00,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0279-14,F,Lake Bonham,B2,tdp,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0532-03,F,Lake Bonham,B2,tdp,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0540-03,F,Lake Bonham,B2,tdp,33.65165,-96.136733,flame,7/15/2022,12:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0534-03,F,Lake Bonham,B3,tdp,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0275-14,F,Lake Bonham,B3,tdp,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0278-14,F,Lake Bonham,B3,tdp,33.66265,-96.149,flame,7/15/2022,12:44,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0530-03,F,Lake Bonham,B4,tdp,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,0.7,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0531-03,F,Lake Bonham,B4,tdp,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,0.7,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0529-03,F,Lake Bonham,B4,tdp,33.656033,-96.157833,flame,7/15/2022,12:58,surface,0.25,0.7,TRUE,none,grab,,MM,prev BON3,,11/30/2022
0521-03,F,Lake Bonham,B5,tdp,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0274-14,F,Lake Bonham,B5,tdp,33.653917,-96.161033,flame,7/15/2022,13:10,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
